talk_id,public_url,speaker_name,headline,description,date given,event,duration,primary_language,published,tags,
1340,https://www.ted.com/talks/bjarke_ingels_hedonistic_sustainability,Bjarke Ingels,Hedonistic sustainability,"Bjarke Ingels' architecture is luxurious, sustainable and community-driven. In this talk, he shows us his playful designs, from a factory chimney that blows smoke rings to a ski slope built atop a waste processing plant.",May-11,TEDxEast,0:22:15,en,1/28/12,"sustainability,architecture,cities,design,TEDx",
1341,https://www.ted.com/talks/mick_mountz_the_hidden_world_of_box_packing,Mick Mountz,What happens inside those massive warehouses?,"We make millions of online purchases daily, but who (or what) actually puts our items into packages? In this talk, Mick Mountz weaves a fascinating, surprisingly robot-filled tale of what happens inside a warehouse.",June-11,TEDxBoston 2011,0:12:06,en,1/29/12,"consumerism,shopping,business,technology,robots,TEDx",
1342,https://www.ted.com/talks/peter_van_uhm_why_i_chose_a_gun,Peter van Uhm,Why I chose a gun,"Peter van Uhm is the Netherlands' chief of defense, but that does not mean he is pro-war. In this talk, he explains how his career is one shaped by a love of peace, not a desire for bloodshed -- and why we need armies if we want peace.",November-11,TEDxAmsterdam,0:17:10,en,1/30/12,"military,peace,global issues,war,TEDx,guns",
1343,https://www.ted.com/talks/bill_doyle_treating_cancer_with_electric_fields,Bill Doyle,Treating cancer with electric fields,"Surgery, chemotherapy and radiation are the best-known methods for treating cancer. At TEDMED, Bill Doyle presents a new approach, called Tumor Treating Fields, which uses electric fields to interrupt cancer cell division. Still in its infancy -- and approved for only certain types of cancer -- the treatment comes with one big benefit: quality of life.",October-11,TEDMED 2011,0:15:35,en,1/31/12,"cancer,medical research,technology",
1344,https://www.ted.com/talks/shawn_achor_the_happy_secret_to_better_work,Shawn Achor,The happy secret to better work,"We believe we should work hard in order to be happy, but could we be thinking about things backwards? In this fast-moving and very funny talk, psychologist Shawn Achor argues that, actually, happiness inspires us to be more productive.",May-11,TEDxBloomington,0:12:20,en,2/1/12,"cognitive science,sociology,psychology,happiness,depression,business,productivity,work,health,science,innovation,motivation,TEDx,social change,brain,mental health,mind",
1345,https://www.ted.com/talks/erica_frenkel_the_universal_anesthesia_machine,Erica Frenkel,The universal anesthesia machine,"What if you're in surgery and the power goes out? No lights, no oxygen -- and your anesthesia stops flowing. It happens constantly in hospitals throughout the world, turning routine procedures into tragedies. Erica Frenkel demos one solution: the universal anesthesia machine.",October-11,TEDxMidAtlantic,0:11:23,en,2/2/12,"Surgery,poverty,health care,design,global issues,technology,TEDx",
1346,https://www.ted.com/talks/danny_hillis_back_to_the_future_of_1994,Danny Hillis,Back to the future (of 1994),"From deep in the TED archive, Danny Hillis outlines an intriguing theory of how and why technological change seems to be accelerating, by linking it to the very evolution of life itself.  The presentation techniques he uses may look dated, but the ideas are as relevant as ever.",Feb-94,TED1994,0:19:10,en,2/3/12,"TED Brain Trust,evolution,DNA,genetics,molecular biology,history,life,computers,human origins,math,science,technology,engineering,innovation,future,programming",
830,https://www.ted.com/talks/mike_degruy_hooked_by_octopus,Mike deGruy,Hooked by an octopus,"Underwater filmmaker Mike deGruy has spent decades looking intimately at the ocean. A consummate storyteller, he takes the stage at Mission Blue to share his awe and excitement -- and his fears -- about the blue heart of our planet.",Apr-10,Mission Blue Voyage,0:18:12,en,2/4/12,"submarine,fish,ecology,science and art,entertainment,film,evolution,oceans,biology,biodiversity,animals,pollution,climate change,environment,nature,global issues,science,exploration,adventure,activism",
1348,https://www.ted.com/talks/aleph_molinari_let_s_bridge_the_digital_divide,Aleph Molinari,Let's bridge the digital divide!,"Five billion people can't use the Internet. Aleph Molinari empowers digitally excluded people, by giving them access to computers and sharing the know-how to use them.",,TEDxSanMigueldeAllende,0:09:54,en,2/4/12,"poverty,global issues,technology,education,TEDx",
1347,https://www.ted.com/talks/nancy_duarte_the_secret_structure_of_great_talks,Nancy Duarte,The secret structure of great talks,"From the ""I have a dream"" speech to Steve Jobs' iPhone launch, many great talks have a common structure that helps their message resonate with listeners. In this talk, presentation expert Nancy Duarte shares practical lessons on how to make a powerful call-to-action.",,TEDxEast,0:18:10,en,2/5/12,"presentation,storytelling,communication,TEDx",
1349,https://www.ted.com/talks/neil_burgess_how_your_brain_tells_you_where_you_are,Neil Burgess,How your brain tells you where you are,"How do you remember where you parked your car? How do you know if you're moving in the right direction? Neuroscientist Neil Burgess studies the neural mechanisms that map the space around us, and how they link to memory and imagination.",November-11,TEDSalon London Spring 2011,0:09:03,en,2/6/12,"cognitive science,biotech,biology,neuroscience,physiology,algorithm,science,exploration,brain",
1350,https://www.ted.com/talks/stephen_coleman_the_moral_dangers_of_non_lethal_weapons,Stephen Coleman,"Non-lethal weapons, a moral hazard?","Pepper spray, Tasers, tear gas, rubber bullets -- these ""non-lethal"" weapons are being used by more and more local police forces, as well as military forces brought in to control civilian crowds and other situations. Despite their name, non-lethal weapons have been known to cause deaths ... and as Stephen Coleman suggests, there are other, more insidious hazards as well. He explores the complex ethics -- and the unexpected consequences -- of using non-lethal weapons to control civilians.",September-11,TEDxCanberra,0:17:32,en,2/7/12,"corruption,culture,military,morality,global issues,war,technology,TEDx",
1351,https://www.ted.com/talks/sheikha_al_mayassa_globalizing_the_local_localizing_the_global,Sheikha Al Mayassa,"Globalizing the local, localizing the global","Sheikha Al Mayassa, a patron of artists, storytellers and filmmakers in Qatar, talks about how art and culture create a country's identity -- and allow every country to share its unique identity with the wider world. As she says: ""We don't want to be all the same, but we do want to understand each other.""",December-10,TEDWomen 2010,0:10:53,en,2/8/12,"culture,Islam,film,art,cities,Middle East",
1352,https://www.ted.com/talks/jack_horner_shape_shifting_dinosaurs,Jack Horner,Where are the baby dinosaurs?,"In a spellbinding talk, paleontologist Jack Horner tells the story of how iconoclastic thinking revealed a shocking secret about some of our most beloved dinosaurs.",November-11,TEDxVancouver,0:18:23,en,2/9/12,"paleontology,humor,biology,animals,history,dinosaurs,science,TEDx",
1353,https://www.ted.com/talks/erik_johansson_impossible_photography,Erik Johansson,Impossible photography,"Erik Johansson creates realistic photos of impossible scenes -- capturing ideas, not moments. In this witty how-to, the Photoshop wizard describes the principles he uses to make these fantastical scenarios come to life, while keeping them visually plausible.",November-11,TEDSalon London Fall 2011,0:06:21,en,2/10/12,"photography,culture,creativity,technology",
1355,https://www.ted.com/talks/drew_dudley_everyday_leadership,Drew Dudley,Everyday leadership,"We have all changed someone's life -- usually without even realizing it. In this funny talk, Drew Dudley calls on all of us to celebrate leadership as the everyday act of improving each other's lives.",,TEDxToronto 2010,0:06:14,en,2/11/12,"life,community,leadership,motivation,TEDx",
1354,https://www.ted.com/talks/keith_nolan_deaf_in_the_military,Keith Nolan,Deaf in the military,"Keith Nolan always wanted to join the United States military. The challenge: He is Deaf, which is an automatic disqualification according to military rules. In this talk, he describes his fight to fight for his country. (In American Sign Language, with real-time translation.)",April-11,TEDxIslay,0:18:38,en,2/12/12,"disability,military,global issues,TEDx",
1356,https://www.ted.com/talks/tyrone_hayes_penelope_jagessar_chaffer_the_toxic_baby,Tyrone Hayes + Penelope Jagessar Chaffer,The toxic baby,"Filmmaker Penelope Jagessar Chaffer was curious about the chemicals she was exposed to while pregnant: Could they affect her unborn child? So she asked scientist Tyrone Hayes to brief her on one he studied closely: atrazine, a herbicide used on corn. (Hayes, an expert on amphibians, is a critic of atrazine, which displays a disturbing effect on frog development.) Onstage together at TEDWomen, Hayes and Chaffer tell their story.",December-10,TEDWomen 2010,0:17:48,en,2/13/12,"pregnancy,plastic,sustainability,ecology,science and art,film,cancer,agriculture,sex,biology,animals,pollution,environment,health,children,public health,chemistry,science,activism",
1357,https://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage,Jenna McCarthy,What you don't know about marriage,"In this funny, casual talk from TEDx, writer Jenna McCarthy shares surprising research on how marriages (especially happy marriages) really work. One tip: Do not try to win an Oscar for best actress.",,TEDxAmericanRiviera,0:11:17,en,2/14/12,"humor,culture,sex,love,relationships,TEDx",
1358,https://www.ted.com/talks/inara_george_sings_family_tree,Inara George,Family Tree,"Singer Inara George and guitarist Mike Andrews play the quietly lovely love song ""Family Tree.""",November-10,TEDxGreatPacificGarbagePatch,0:03:19,en,2/14/12,"live music,singer,music,family,performance,TEDx",
1359,https://www.ted.com/talks/lucien_engelen_crowdsource_your_health,Lucien Engelen,Crowdsource your health,"You can use your smartphone to find a local ATM, but what if you need a defibrillator? Lucien Engelen shows us online innovations that are changing the way we save lives, including a crowdsourced map of local AEDs.",April-11,TEDxMaastricht,0:06:12,en,2/15/12,"health care,medicine,health,public health,technology,TEDx",
1360,https://www.ted.com/talks/simon_berrow_how_do_you_save_a_shark_you_know_nothing_about,Simon Berrow,How do you save a shark you know nothing about?,"They're the second-largest fish in the world, they're almost extinct, and we know almost nothing about them. In this talk, Simon Berrow describes the fascinating basking shark (""great fish of the sun"" in Irish), and the exceptional -- and wonderfully low-tech -- ways he's learning enough to save them.",,TEDxDublin,0:16:46,en,2/16/12,"fish,ecology,conservation,genetics,oceans,biology,animals,climate change,environment,science,exploration,TEDx,activism",
1361,https://www.ted.com/talks/paul_conneally_digital_humanitarianism,Paul Conneally,How mobile phones power disaster relief,"The disastrous earthquake in Haiti taught humanitarian groups an unexpected lesson: the power of mobile devices to coordinate, inform and guide relief efforts. At TEDxRC2, Paul Conneally shows extraordinary examples of social media and other technologies becoming central to humanitarian aid.",November-11,TEDxRC2,0:10:57,en,2/17/12,"natural disaster,disaster relief,social media,global issues,technology,TEDx",
